"v1","v2"
"17","98"
"17","33"
"17","143"
"17","95"
"17","83"
"17","105"
"17","94"
"17","75"
"17","91"
"17","107"
"17","68"
"17","139"
"17","123"
"17","149"
"17","170"
"17","39"
"17","151"
"17","160"
"17","163"
"17","164"
"17","28"
"17","102"
"17","21"
"17","54"
"17","48"
"17","60"
"17","35"
"17","23"
"17","77"
"17","38"
"17","69"
"17","172"
"17","36"
"17","74"
"17","130"
"17","52"
"17","127"
"17","66"
"17","24"
"17","174"
"17","92"
"17","30"
"17","142"
"17","50"
"17","51"
"17","111"
"17","6"
"17","1"
"17","4"
"17","14"
"17","12"
"17","13"
"17","11"
"17","2"
"17","5"
"17","10"
"17","15"
"17","8"
"17","3"
"17","7"
"18","166"
"18","132"
"18","156"
"18","119"
"18","153"
"18","51"
"18","76"
"18","100"
"18","28"
"18","95"
"18","35"
"18","22"
"18","111"
"18","154"
"18","117"
"18","21"
"18","81"
"18","165"
"18","78"
"18","152"
"18","27"
"18","168"
"18","143"
"18","42"
"18","44"
"18","67"
"18","145"
"18","26"
"18","58"
"18","176"
"18","157"
"18","46"
"18","65"
"18","37"
"18","48"
"18","92"
"18","159"
"18","99"
"18","171"
"18","24"
"18","88"
"18","144"
"18","30"
"18","167"
"18","91"
"18","150"
"18","97"
"18","20"
"18","83"
"18","161"
"18","126"
"18","155"
"18","62"
"18","123"
"18","135"
"18","110"
"18","120"
"18","84"
"18","49"
"18","41"
"18","73"
"18","70"
"18","38"
"18","32"
"18","60"
"18","23"
"18","68"
"18","98"
"18","39"
"18","74"
"18","146"
"18","142"
"18","130"
"18","178"
"18","79"
"18","89"
"18","118"
"18","149"
"18","103"
"18","174"
"18","57"
"18","172"
"18","47"
"18","52"
"18","141"
"18","128"
"18","36"
"18","127"
"18","163"
"18","160"
"18","86"
"18","72"
"18","124"
"18","108"
"18","40"
"18","93"
"18","140"
"18","175"
"18","104"
"18","162"
"18","116"
"18","170"
"18","121"
"18","173"
"18","25"
"18","112"
"18","138"
"18","31"
"18","125"
"18","77"
"18","169"
"18","147"
"18","66"
"18","107"
"18","105"
"18","55"
"18","71"
"18","50"
"18","134"
"18","45"
"18","96"
"18","94"
"18","115"
"18","33"
"18","133"
"18","75"
"18","59"
"18","136"
"18","114"
"18","139"
"18","137"
"18","69"
"18","106"
"18","148"
"18","61"
"18","29"
"18","122"
"18","63"
"18","85"
"18","151"
"18","43"
"18","54"
"18","164"
"18","82"
"18","109"
"18","53"
"18","34"
"18","102"
"18","177"
"18","11"
"18","15"
"18","7"
"18","3"
"18","13"
"18","4"
"18","17"
"18","10"
"18","2"
"18","12"
"18","6"
"18","5"
"18","1"
"18","8"
"18","14"
"19","21"
"19","157"
"19","70"
"19","148"
"19","58"
"19","167"
"19","118"
"19","159"
"19","24"
"19","100"
"19","96"
"19","145"
"19","73"
"19","33"
"19","169"
"19","44"
"19","177"
"19","27"
"19","134"
"19","120"
"19","115"
"19","82"
"19","116"
"19","171"
"19","29"
"19","86"
"19","92"
"19","20"
"19","117"
"19","142"
"19","101"
"19","109"
"19","170"
"19","87"
"19","158"
"19","72"
"19","153"
"19","26"
"19","46"
"19","85"
"19","165"
"19","154"
"19","127"
"19","43"
"19","69"
"19","77"
"19","133"
"19","173"
"19","150"
"19","66"
"19","56"
"19","64"
"19","63"
"19","131"
"19","122"
"19","91"
"19","163"
"19","151"
"19","80"
"19","88"
"19","107"
"19","178"
"19","113"
"19","172"
"19","160"
"19","6"
"19","13"
"19","5"
"19","12"
"19","15"
"19","11"
"19","14"
"19","8"
"19","4"
"19","9"
"20","73"
"20","88"
"20","100"
"20","85"
"20","77"
"20","142"
"20","51"
"20","23"
"20","97"
"20","24"
"20","43"
"20","125"
"20","22"
"20","164"
"20","116"
"20","69"
"20","104"
"20","59"
"20","110"
"20","132"
"20","176"
"20","170"
"20","117"
"20","86"
"20","76"
"20","63"
"20","33"
"20","101"
"20","103"
"20","67"
"20","75"
"20","102"
"20","155"
"20","61"
"20","163"
"20","171"
"20","96"
"20","134"
"20","141"
"20","109"
"20","162"
"20","92"
"20","152"
"20","68"
"20","70"
"20","94"
"20","106"
"20","31"
"20","156"
"20","91"
"20","135"
"20","167"
"20","146"
"20","84"
"20","66"
"20","159"
"20","174"
"20","39"
"20","36"
"20","151"
"20","37"
"20","115"
"20","160"
"20","42"
"20","112"
"20","83"
"20","50"
"20","144"
"20","55"
"20","60"
"20","74"
"20","161"
"20","178"
"20","44"
"20","78"
"20","157"
"20","46"
"20","54"
"20","127"
"20","153"
"20","122"
"20","120"
"20","172"
"20","165"
"20","57"
"20","148"
"20","169"
"20","119"
"20","168"
"20","133"
"20","147"
"20","26"
"20","82"
"20","136"
"20","150"
"20","27"
"20","72"
"20","41"
"20","139"
"20","34"
"20","154"
"20","107"
"20","21"
"20","29"
"20","48"
"20","145"
"20","45"
"20","58"
"20","56"
"20","71"
"20","35"
"20","98"
"20","140"
"20","177"
"20","118"
"20","65"
"20","130"
"20","137"
"20","173"
"20","105"
"20","99"
"20","15"
"20","14"
"20","18"
"20","8"
"20","1"
"20","19"
"20","13"
"20","6"
"20","17"
"20","12"
"20","4"
"20","5"
"20","11"
"21","54"
"21","43"
"21","79"
"21","77"
"21","47"
"21","32"
"21","46"
"21","88"
"21","60"
"21","75"
"21","114"
"21","53"
"21","173"
"21","169"
"21","174"
"21","50"
"21","106"
"21","102"
"21","118"
"21","142"
"21","49"
"21","136"
"21","69"
"21","83"
"21","40"
"21","178"
"21","153"
"21","176"
"21","78"
"21","61"
"21","89"
"21","85"
"21","116"
"21","86"
"21","177"
"21","122"
"21","152"
"21","56"
"21","112"
"21","150"
"21","39"
"21","44"
"21","128"
"21","31"
"21","172"
"21","108"
"21","51"
"21","132"
"21","168"
"21","24"
"21","38"
"21","148"
"21","74"
"21","59"
"21","175"
"21","98"
"21","71"
"21","164"
"21","65"
"21","144"
"21","76"
"21","110"
"21","103"
"21","125"
"21","111"
"21","30"
"21","37"
"21","29"
"21","145"
"21","157"
"21","149"
"21","99"
"21","140"
"21","123"
"21","117"
"21","48"
"21","84"
"21","170"
"21","107"
"21","41"
"21","52"
"21","55"
"21","23"
"21","130"
"21","121"
"21","58"
"21","120"
"21","167"
"21","73"
"21","154"
"21","25"
"21","66"
"21","94"
"21","119"
"21","134"
"21","137"
"21","92"
"21","81"
"21","70"
"21","93"
"21","57"
"21","160"
"21","45"
"21","146"
"21","165"
"21","26"
"21","95"
"21","155"
"21","166"
"21","33"
"21","109"
"21","171"
"21","63"
"21","35"
"21","141"
"21","151"
"21","96"
"21","34"
"21","36"
"21","156"
"21","82"
"21","133"
"21","27"
"21","97"
"21","163"
"21","147"
"21","124"
"21","105"
"21","72"
"21","161"
"21","22"
"21","28"
"21","104"
"21","139"
"21","100"
"21","67"
"21","127"
"21","101"
"21","138"
"21","91"
"21","62"
"21","115"
"21","162"
"21","159"
"21","135"
"21","143"
"21","68"
"21","42"
"21","126"
"21","19"
"21","8"
"21","2"
"21","18"
"21","5"
"21","1"
"21","13"
"21","10"
"21","14"
"21","4"
"21","12"
"21","6"
"21","7"
"21","3"
"21","17"
"21","20"
"21","11"
"21","15"
"22","121"
"22","178"
"22","69"
"22","150"
"22","89"
"22","83"
"22","148"
"22","91"
"22","136"
"22","32"
"22","164"
"22","60"
"22","145"
"22","70"
"22","23"
"22","133"
"22","174"
"22","78"
"22","46"
"22","120"
"22","57"
"22","72"
"22","105"
"22","99"
"22","177"
"22","146"
"22","122"
"22","109"
"22","137"
"22","140"
"22","141"
"22","110"
"22","166"
"22","34"
"22","176"
"22","152"
"22","153"
"22","61"
"22","143"
"22","138"
"22","81"
"22","161"
"22","142"
"22","79"
"22","55"
"22","75"
"22","165"
"22","36"
"22","170"
"22","76"
"22","88"
"22","47"
"22","43"
"22","42"
"22","51"
"22","37"
"22","62"
"22","59"
"22","100"
"22","104"
"22","98"
"22","29"
"22","66"
"22","95"
"22","74"
"22","48"
"22","108"
"22","107"
"22","162"
"22","169"
"22","149"
"22","106"
"22","35"
"22","115"
"22","54"
"22","103"
"22","163"
"22","27"
"22","126"
"22","58"
"22","26"
"22","175"
"22","135"
"22","160"
"22","50"
"22","171"
"22","117"
"22","77"
"22","167"
"22","132"
"22","92"
"22","119"
"22","97"
"22","118"
"22","156"
"22","159"
"22","94"
"22","67"
"22","33"
"22","144"
"22","49"
"22","31"
"22","154"
"22","96"
"22","125"
"22","38"
"22","41"
"22","68"
"22","24"
"22","114"
"22","102"
"22","116"
"22","168"
"22","173"
"22","134"
"22","45"
"22","65"
"22","147"
"22","73"
"22","86"
"22","123"
"22","157"
"22","84"
"22","124"
"22","85"
"22","52"
"22","111"
"22","39"
"22","30"
"22","112"
"22","93"
"22","44"
"22","128"
"22","25"
"22","155"
"22","63"
"22","151"
"22","71"
"22","82"
"22","130"
"22","28"
"22","40"
"22","127"
"22","139"
"22","53"
"22","18"
"22","5"
"22","20"
"22","8"
"22","4"
"22","3"
"22","7"
"22","17"
"22","13"
"22","6"
"22","10"
"22","2"
"22","11"
"22","12"
"22","1"
"22","15"
"22","21"
"22","14"
"23","141"
"23","49"
"23","162"
"23","92"
"23","59"
"23","57"
"23","126"
"23","41"
"23","54"
"23","24"
"23","85"
"23","88"
"23","76"
"23","47"
"23","160"
"23","97"
"23","60"
"23","29"
"23","102"
"23","44"
"23","26"
"23","152"
"23","36"
"23","95"
"23","86"
"23","115"
"23","117"
"23","157"
"23","107"
"23","77"
"23","143"
"23","108"
"23","121"
"23","73"
"23","84"
"23","147"
"23","151"
"23","79"
"23","71"
"23","98"
"23","123"
"23","127"
"23","35"
"23","110"
"23","146"
"23","75"
"23","128"
"23","28"
"23","172"
"23","109"
"23","153"
"23","169"
"23","81"
"23","78"
"23","133"
"23","173"
"23","139"
"23","45"
"23","114"
"23","166"
"23","124"
"23","51"
"23","82"
"23","134"
"23","150"
"23","164"
"23","69"
"23","72"
"23","148"
"23","178"
"23","74"
"23","37"
"23","137"
"23","39"
"23","145"
"23","43"
"23","52"
"23","138"
"23","103"
"23","168"
"23","125"
"23","66"
"23","96"
"23","100"
"23","171"
"23","130"
"23","48"
"23","120"
"23","136"
"23","63"
"23","27"
"23","32"
"23","119"
"23","116"
"23","70"
"23","31"
"23","91"
"23","177"
"23","40"
"23","170"
"23","99"
"23","34"
"23","25"
"23","89"
"23","161"
"23","53"
"23","142"
"23","38"
"23","93"
"23","112"
"23","159"
"23","175"
"23","83"
"23","30"
"23","167"
"23","68"
"23","132"
"23","106"
"23","154"
"23","65"
"23","149"
"23","155"
"23","104"
"23","118"
"23","62"
"23","140"
"23","165"
"23","61"
"23","55"
"23","122"
"23","111"
"23","58"
"23","105"
"23","67"
"23","176"
"23","135"
"23","156"
"23","174"
"23","42"
"23","50"
"23","94"
"23","46"
"23","144"
"23","163"
"23","33"
"23","14"
"23","22"
"23","20"
"23","15"
"23","4"
"23","5"
"23","11"
"23","12"
"23","8"
"23","18"
"23","1"
"23","3"
"23","10"
"23","21"
"23","7"
"23","2"
"23","17"
"23","6"
"23","13"
"24","67"
"24","33"
"24","132"
"24","27"
"24","57"
"24","152"
"24","144"
"24","170"
"24","58"
"24","83"
"24","47"
"24","55"
"24","145"
"24","37"
"24","34"
"24","78"
"24","176"
"24","116"
"24","60"
"24","171"
"24","102"
"24","106"
"24","137"
"24","44"
"24","45"
"24","29"
"24","25"
"24","159"
"24","96"
"24","150"
"24","133"
"24","35"
"24","74"
"24","177"
"24","75"
"24","140"
"24","141"
"24","143"
"24","163"
"24","156"
"24","142"
"24","91"
"24","120"
"24","160"
"24","147"
"24","70"
"24","128"
"24","165"
"24","99"
"24","62"
"24","114"
"24","103"
"24","107"
"24","110"
"24","168"
"24","139"
"24","146"
"24","30"
"24","108"
"24","173"
"24","68"
"24","39"
"24","48"
"24","86"
"24","50"
"24","59"
"24","84"
"24","79"
"24","121"
"24","42"
"24","130"
"24","32"
"24","94"
"24","28"
"24","76"
"24","38"
"24","53"
"24","136"
"24","125"
"24","46"
"24","138"
"24","69"
"24","154"
"24","41"
"24","71"
"24","167"
"24","77"
"24","134"
"24","126"
"24","31"
"24","65"
"24","115"
"24","105"
"24","88"
"24","172"
"24","112"
"24","98"
"24","127"
"24","149"
"24","40"
"24","73"
"24","174"
"24","153"
"24","63"
"24","175"
"24","52"
"24","157"
"24","56"
"24","97"
"24","81"
"24","26"
"24","148"
"24","82"
"24","104"
"24","155"
"24","178"
"24","93"
"24","151"
"24","135"
"24","122"
"24","43"
"24","49"
"24","124"
"24","162"
"24","164"
"24","61"
"24","92"
"24","166"
"24","36"
"24","101"
"24","89"
"24","54"
"24","72"
"24","66"
"24","111"
"24","109"
"24","161"
"24","117"
"24","51"
"24","100"
"24","119"
"24","123"
"24","169"
"24","95"
"24","85"
"24","118"
"24","8"
"24","3"
"24","23"
"24","20"
"24","19"
"24","4"
"24","5"
"24","18"
"24","1"
"24","13"
"24","12"
"24","21"
"24","7"
"24","14"
"24","10"
"24","22"
"24","11"
"24","6"
"24","15"
"24","2"
"24","17"
"25","68"
"25","75"
"25","36"
"25","126"
"25","116"
"25","53"
"25","69"
"25","42"
"25","86"
"25","135"
"25","35"
"25","169"
"25","88"
"25","124"
"25","108"
"25","152"
"25","102"
"25","103"
"25","85"
"25","153"
"25","96"
"25","164"
"25","125"
"25","137"
"25","170"
"25","105"
"25","47"
"25","159"
"25","167"
"25","95"
"25","175"
"25","41"
"25","70"
"25","61"
"25","168"
"25","74"
"25","39"
"25","44"
"25","37"
"25","82"
"25","132"
"25","76"
"25","48"
"25","84"
"25","114"
"25","148"
"25","83"
"25","89"
"25","71"
"25","50"
"25","65"
"25","104"
"25","51"
"25","55"
"25","92"
"25","78"
"25","72"
"25","155"
"25","107"
"25","171"
"25","111"
"25","31"
"25","54"
"25","149"
"25","166"
"25","127"
"25","178"
"25","165"
"25","162"
"25","79"
"25","147"
"25","121"
"25","32"
"25","98"
"25","81"
"25","128"
"25","97"
"25","60"
"25","133"
"25","119"
"25","123"
"25","136"
"25","30"
"25","160"
"25","110"
"25","93"
"25","52"
"25","67"
"25","139"
"25","122"
"25","99"
"25","33"
"25","120"
"25","156"
"25","150"
"25","143"
"25","157"
"25","130"
"25","40"
"25","106"
"25","140"
"25","161"
"25","138"
"25","46"
"25","59"
"25","49"
"25","57"
"25","34"
"25","109"
"25","27"
"25","134"
"25","38"
"25","45"
"25","112"
"25","58"
"25","43"
"25","144"
"25","94"
"25","28"
"25","141"
"25","100"
"25","62"
"25","10"
"25","17"
"25","12"
"25","1"
"25","24"
"25","15"
"25","3"
"25","6"
"25","2"
"25","7"
"25","5"
"25","8"
"25","21"
"25","18"
"25","23"
"25","22"
"26","158"
"26","160"
"26","34"
"26","85"
"26","167"
"26","140"
"26","73"
"26","178"
"26","109"
"26","70"
"26","100"
"26","86"
"26","147"
"26","37"
"26","39"
"26","36"
"26","152"
"26","112"
"26","96"
"26","46"
"26","54"
"26","35"
"26","110"
"26","151"
"26","31"
"26","119"
"26","98"
"26","45"
"26","177"
"26","154"
"26","174"
"26","55"
"26","33"
"26","69"
"26","113"
"26","42"
"26","76"
"26","29"
"26","137"
"26","176"
"26","142"
"26","141"
"26","163"
"26","118"
"26","155"
"26","150"
"26","57"
"26","139"
"26","63"
"26","77"
"26","88"
"26","65"
"26","153"
"26","80"
"26","43"
"26","136"
"26","115"
"26","27"
"26","92"
"26","148"
"26","68"
"26","133"
"26","94"
"26","159"
"26","116"
"26","165"
"26","172"
"26","157"
"26","171"
"26","103"
"26","104"
"26","66"
"26","122"
"26","83"
"26","127"
"26","131"
"26","120"
"26","146"
"26","75"
"26","173"
"26","72"
"26","56"
"26","134"
"26","71"
"26","132"
"26","99"
"26","91"
"26","101"
"26","87"
"26","168"
"26","51"
"26","67"
"26","58"
"26","50"
"26","145"
"26","59"
"26","117"
"26","144"
"26","41"
"26","169"
"26","44"
"26","107"
"26","74"
"26","130"
"26","170"
"26","84"
"26","64"
"26","82"
"26","135"
"26","105"
"26","78"
"26","6"
"26","23"
"26","4"
"26","18"
"26","1"
"26","17"
"26","13"
"26","22"
"26","14"
"26","19"
"26","12"
"26","5"
"26","21"
"26","24"
"26","20"
"26","8"
"26","15"
"26","11"
"27","94"
"27","110"
"27","32"
"27","34"
"27","125"
"27","39"
"27","161"
"27","144"
"27","101"
"27","52"
"27","82"
"27","99"
"27","109"
"27","57"
"27","154"
"27","164"
"27","45"
"27","108"
"27","115"
"27","102"
"27","66"
"27","38"
"27","70"
"27","41"
"27","92"
"27","84"
"27","91"
"27","85"
"27","71"
"27","47"
"27","89"
"27","143"
"27","79"
"27","74"
"27","87"
"27","126"
"27","139"
"27","160"
"27","149"
"27","148"
"27","140"
"27","44"
"27","42"
"27","69"
"27","145"
"27","178"
"27","177"
"27","31"
"27","157"
"27","142"
"27","166"
"27","64"
"27","168"
"27","88"
"27","155"
"27","67"
"27","171"
"27","53"
"27","77"
"27","150"
"27","120"
"27","133"
"27","106"
"27","81"
"27","37"
"27","107"
"27","169"
"27","75"
"27","172"
"27","132"
"27","119"
"27","100"
"27","68"
"27","35"
"27","151"
"27","138"
"27","61"
"27","98"
"27","65"
"27","122"
"27","46"
"27","116"
"27","137"
"27","103"
"27","59"
"27","36"
"27","175"
"27","86"
"27","40"
"27","176"
"27","174"
"27","167"
"27","96"
"27","48"
"27","43"
"27","136"
"27","51"
"27","58"
"27","152"
"27","123"
"27","163"
"27","83"
"27","80"
"27","147"
"27","130"
"27","124"
"27","56"
"27","113"
"27","141"
"27","173"
"27","112"
"27","33"
"27","63"
"27","97"
"27","50"
"27","78"
"27","29"
"27","105"
"27","72"
"27","146"
"27","162"
"27","159"
"27","135"
"27","158"
"27","156"
"27","76"
"27","153"
"27","170"
"27","165"
"27","134"
"27","55"
"27","54"
"27","104"
"27","118"
"27","60"
"27","127"
"27","95"
"27","117"
"27","73"
"27","24"
"27","18"
"27","19"
"27","17"
"27","14"
"27","10"
"27","12"
"27","11"
"27","22"
"27","6"
"27","26"
"27","13"
"27","3"
"27","23"
"27","15"
"27","4"
"27","20"
"27","8"
"27","21"
"27","2"
"27","25"
"27","5"
"27","7"
"27","1"
"28","86"
"28","170"
"28","96"
"28","157"
"28","126"
"28","40"
"28","42"
"28","122"
"28","52"
"28","167"
"28","104"
"28","128"
"28","82"
"28","45"
"28","75"
"28","105"
"28","37"
"28","165"
"28","55"
"28","83"
"28","62"
"28","35"
"28","135"
"28","81"
"28","123"
"28","164"
"28","72"
"28","149"
"28","38"
"28","140"
"28","112"
"28","166"
"28","94"
"28","48"
"28","98"
"28","156"
"28","97"
"28","134"
"28","78"
"28","60"
"28","148"
"28","61"
"28","70"
"28","41"
"28","155"
"28","53"
"28","102"
"28","49"
"28","100"
"28","138"
"28","139"
"28","39"
"28","106"
"28","59"
"28","175"
"28","57"
"28","124"
"28","127"
"28","95"
"28","50"
"28","30"
"28","120"
"28","125"
"28","46"
"28","169"
"28","132"
"28","76"
"28","161"
"28","89"
"28","31"
"28","147"
"28","79"
"28","130"
"28","168"
"28","136"
"28","141"
"28","178"
"28","33"
"28","69"
"28","85"
"28","121"
"28","51"
"28","88"
"28","67"
"28","71"
"28","152"
"28","68"
"28","74"
"28","114"
"28","109"
"28","36"
"28","107"
"28","159"
"28","84"
"28","34"
"28","32"
"28","111"
"28","110"
"28","44"
"28","47"
"28","99"
"28","162"
"28","137"
"28","93"
"28","92"
"28","143"
"28","65"
"28","54"
"28","150"
"28","108"
"28","119"
"28","103"
"28","18"
"28","7"
"28","6"
"28","23"
"28","15"
"28","24"
"28","3"
"28","10"
"28","17"
"28","12"
"28","21"
"28","22"
"28","2"
"28","1"
"28","25"
"29","156"
"29","66"
"29","161"
"29","122"
"29","117"
"29","110"
"29","59"
"29","100"
"29","106"
"29","52"
"29","50"
"29","82"
"29","88"
"29","145"
"29","103"
"29","68"
"29","77"
"29","54"
"29","154"
"29","37"
"29","97"
"29","92"
"29","169"
"29","38"
"29","65"
"29","85"
"29","143"
"29","76"
"29","130"
"29","134"
"29","44"
"29","155"
"29","157"
"29","112"
"29","166"
"29","163"
"29","120"
"29","102"
"29","55"
"29","123"
"29","171"
"29","104"
"29","153"
"29","60"
"29","41"
"29","71"
"29","148"
"29","69"
"29","170"
"29","47"
"29","141"
"29","147"
"29","58"
"29","133"
"29","67"
"29","91"
"29","96"
"29","178"
"29","33"
"29","115"
"29","125"
"29","105"
"29","57"
"29","127"
"29","176"
"29","116"
"29","109"
"29","46"
"29","61"
"29","172"
"29","135"
"29","142"
"29","84"
"29","139"
"29","72"
"29","78"
"29","150"
"29","175"
"29","43"
"29","140"
"29","152"
"29","107"
"29","137"
"29","101"
"29","74"
"29","151"
"29","168"
"29","70"
"29","144"
"29","73"
"29","34"
"29","146"
"29","36"
"29","160"
"29","56"
"29","119"
"29","108"
"29","132"
"29","167"
"29","45"
"29","164"
"29","162"
"29","35"
"29","86"
"29","48"
"29","51"
"29","75"
"29","94"
"29","83"
"29","173"
"29","99"
"29","174"
"29","98"
"29","63"
"29","31"
"29","136"
"29","159"
"29","165"
"29","118"
"29","124"
"29","39"
"29","177"
"29","42"
"29","138"
"29","2"
"29","3"
"29","23"
"29","24"
"29","10"
"29","22"
"29","19"
"29","26"
"29","5"
"29","6"
"29","21"
"29","12"
"29","1"
"29","17"
"29","15"
"29","11"
"29","27"
"29","8"
"29","20"
"29","4"
"29","18"
"29","14"
"29","13"
"30","49"
"30","124"
"30","132"
"30","144"
"30","170"
"30","72"
"30","147"
"30","149"
"30","175"
"30","100"
"30","82"
"30","48"
"30","141"
"30","150"
"30","165"
"30","84"
"30","178"
"30","51"
"30","125"
"30","33"
"30","107"
"30","106"
"30","152"
"30","79"
"30","121"
"30","104"
"30","136"
"30","123"
"30","78"
"30","161"
"30","85"
"30","39"
"30","114"
"30","122"
"30","109"
"30","140"
"30","143"
"30","160"
"30","52"
"30","88"
"30","50"
"30","67"
"30","38"
"30","98"
"30","166"
"30","68"
"30","111"
"30","74"
"30","36"
"30","99"
"30","46"
"30","60"
"30","112"
"30","92"
"30","102"
"30","45"
"30","55"
"30","54"
"30","53"
"30","108"
"30","57"
"30","116"
"30","157"
"30","35"
"30","133"
"30","81"
"30","37"
"30","126"
"30","138"
"30","41"
"30","75"
"30","134"
"30","31"
"30","110"
"30","156"
"30","76"
"30","167"
"30","105"
"30","94"
"30","34"
"30","65"
"30","47"
"30","97"
"30","59"
"30","135"
"30","148"
"30","139"
"30","44"
"30","40"
"30","137"
"30","168"
"30","119"
"30","103"
"30","164"
"30","69"
"30","62"
"30","120"
"30","155"
"30","130"
"30","171"
"30","89"
"30","169"
"30","127"
"30","162"
"30","83"
"30","93"
"30","42"
"30","32"
"30","153"
"30","70"
"30","128"
"30","61"
"30","86"
"30","96"
"30","95"
"30","71"
"30","159"
"30","3"
"30","10"
"30","18"
"30","7"
"30","24"
"30","15"
"30","21"
"30","28"
"30","12"
"30","6"
"30","2"
"30","25"
"30","1"
"30","23"
"30","22"
"30","17"
"31","110"
"31","163"
"31","76"
"31","105"
"31","37"
"31","70"
"31","84"
"31","34"
"31","114"
"31","68"
"31","124"
"31","47"
"31","44"
"31","89"
"31","132"
"31","157"
"31","39"
"31","86"
"31","40"
"31","138"
"31","92"
"31","94"
"31","171"
"31","54"
"31","120"
"31","166"
"31","104"
"31","88"
"31","35"
"31","165"
"31","95"
"31","111"
"31","50"
"31","33"
"31","55"
"31","159"
"31","175"
"31","109"
"31","178"
"31","75"
"31","81"
"31","106"
"31","58"
"31","177"
"31","112"
"31","48"
"31","125"
"31","139"
"31","67"
"31","118"
"31","147"
"31","108"
"31","46"
"31","146"
"31","134"
"31","36"
"31","52"
"31","69"
"31","43"
"31","133"
"31","98"
"31","38"
"31","71"
"31","142"
"31","127"
"31","122"
"31","83"
"31","60"
"31","77"
"31","162"
"31","117"
"31","121"
"31","126"
"31","168"
"31","45"
"31","174"
"31","66"
"31","51"
"31","49"
"31","144"
"31","72"
"31","167"
"31","136"
"31","123"
"31","107"
"31","62"
"31","63"
"31","141"
"31","97"
"31","164"
"31","93"
"31","61"
"31","150"
"31","170"
"31","100"
"31","99"
"31","151"
"31","137"
"31","149"
"31","135"
"31","32"
"31","155"
"31","102"
"31","59"
"31","73"
"31","42"
"31","169"
"31","128"
"31","143"
"31","153"
"31","148"
"31","91"
"31","65"
"31","116"
"31","53"
"31","156"
"31","103"
"31","115"
"31","172"
"31","96"
"31","85"
"31","78"
"31","119"
"31","140"
"31","82"
"31","154"
"31","176"
"31","161"
"31","74"
"31","160"
"31","41"
"31","57"
"31","130"
"31","173"
"31","79"
"31","152"
"31","145"
"31","11"
"31","15"
"31","26"
"31","5"
"31","21"
"31","27"
"31","12"
"31","17"
"31","13"
"31","10"
"31","20"
"31","14"
"31","25"
"31","24"
"31","7"
"31","4"
"31","1"
"31","22"
"31","3"
"31","23"
"31","28"
"31","18"
"31","30"
"31","6"
"31","2"
"31","29"
"31","8"
"32","33"
"32","167"
"32","100"
"32","52"
"32","149"
"32","107"
"32","103"
"32","153"
"32","53"
"32","133"
"32","46"
"32","130"
"32","78"
"32","59"
"32","124"
"32","137"
"32","126"
"32","132"
"32","157"
"32","162"
"32","155"
"32","94"
